frame,a_AU,R_d_Rsun,R_wd_Rsun,brightness_d,brightness_w,color_d_K,color_wd_K,M_d_Msun,M_wd_Msun,P_days,is_SN
249,0.00964219492595309,0.6837314519687094,0.005981911418865241,0.18950658990612326,0.0,4605.638857336288,9020.88105296469,0.6217373354742676,1.1026101316205863,0.26389064806461365,0
250,0.009637984193556997,0.6837314519687094,0.005981911418865241,0.18950658990612326,0.0,4605.638857336288,9020.88105296469,0.6217373354742676,1.1026101316205863,0.2632671488993475,0
251,0.009633765932679011,0.6837314519687094,0.005981911418865241,0.18950658990612326,0.0,4605.638857336288,9020.88105296469,0.6217373354742676,1.1026101316205863,0.26264118828436117,0
252,0.009628245116676308,0.6837314519687094,0.005981911418865241,0.18950658990612326,0.0,4605.638857336288,9020.88105296469,0.6217373354742676,1.1026101316205863,0.26201274083143,0
253,0.009622709028416878,0.6837314519687094,0.005981911418865241,0.18668281172765153,1.0345468540473528,4596.2646346130305,9037.912437644565,0.6190761816180372,1.1047390547055707,0.2629092164409675,0
254,0.009617165242944464,0.6813892478134084,0.00596003502223136,0.18668281172765153,0.0,4596.2646346130305,9037.912437644565,0.6190761816180372,1.1047390547055707,0.26228324992368507,0
255,0.009613816184882888,0.6813892478134084,0.00596003502223136,0.18668281172765153,0.0,4596.2646346130305,9037.912437644565,0.6190761816180372,1.1047390547055707,0.26165479312718337,0
256,0.009608931297057175,0.6813892478134084,0.00596003502223136,0.18658302664421303,0.03689957385559492,4595.9311373909495,9038.517639484955,0.6189816188304762,1.1048147049356194,0.2610781924405737,0
257,0.009604034910008464,0.6813059817432482,0.005959257045909678,0.18218972760310687,1.643959699923593,4581.092994585659,9065.395499108941,0.6147819532642282,1.1081744373886178,0.26288975241099094,0
258,0.009599126876996501,0.6776054468282166,0.005924663196904229,0.18218972760310687,0.0,4581.092994585659,9065.395499108941,0.6147819532642282,1.1081744373886178,0.2622660134490896,0
259,0.009594207048608333,0.6776054468282166,0.005924663196904229,0.18218972760310687,0.0,4581.092994585659,9065.395499108941,0.6147819532642282,1.1081744373886178,0.2616398017389914,0
260,0.009588935775514739,0.6776054468282166,0.005924663196904229,0.18218972760310687,0.0,4581.092994585659,9065.395499108941,0.6147819532642282,1.1081744373886178,0.26101109166818953,0
261,0.009584799648672886,0.6776054468282166,0.005924663196904229,0.18218972760310687,0.0,4581.092994585659,9065.395499108941,0.6147819532642282,1.1081744373886178,0.2603798571932777,0
262,0.009580263962546126,0.6776054468282166,0.005924663196904229,0.18103932811652035,0.4380391897617779,4577.1565190227475,9072.509921575183,0.6136703247538781,1.109063740196898,0.2603967158099743,0
263,0.00957565699739499,0.6766250903588056,0.0059154922014814995,0.18103932811652035,0.0,4577.1565190227475,9072.509921575183,0.6136703247538781,1.109063740196898,0.25976360953975247,0
264,0.00956925197138729,0.6766250903588056,0.0059154922014814995,0.17745961820710196,1.38150200918549,4564.767489403867,9094.856599350676,0.6101786563514574,1.1118570749188346,0.26119375128162314,0
265,0.009563878786731093,0.6735434386398353,0.005886646349561262,0.17745961820710196,0.0,4564.767489403867,9094.856599350676,0.6101786563514574,1.1118570749188346,0.26056578043004763,0
266,0.009558490985538582,0.6735434386398353,0.005886646349561262,0.17745961820710196,0.0,4564.767489403867,9094.856599350676,0.6101786563514574,1.1118570749188346,0.25993528680280054,0
267,0.009553088383582424,0.6735434386398353,0.005886646349561262,0.17745961820710196,0.0,4564.767489403867,9094.856599350676,0.6101786563514574,1.1118570749188346,0.2593022439184581,0
268,0.009548809094812602,0.6735434386398353,0.005886646349561262,0.17744289832890736,0.006531061149339616,4564.7091186266325,9094.961727040889,0.6101622301498617,1.111870215880111,0.2586763596707262,0
269,0.009543309907318876,0.6735289329995928,0.005886510504465466,0.17278697958068026,1.8421867039395097,4548.266798389778,9124.515737164686,0.6055444160680187,1.1155644671455855,0.2608121062932277,0
270,0.009537795227179811,0.6694479299214294,0.0058482671171370786,0.17278697958068026,0.0,4548.266798389778,9124.515737164686,0.6055444160680187,1.1155644671455855,0.2601851885595318,0
271,0.009532952376169678,0.6694479299214294,0.0058482671171370786,0.17278697958068026,0.0,4548.266798389778,9124.515737164686,0.6055444160680187,1.1155644671455855,0.2595557528267479,0
272,0.009528054689770782,0.6694479299214294,0.0058482671171370786,0.17278697958068026,0.0,4548.266798389778,9124.515737164686,0.6055444160680187,1.1155644671455855,0.25892377266934885,0
273,0.009522083129418888,0.6694479299214294,0.0058482671171370786,0.17278697958068026,0.0,4548.266798389778,9124.515737164686,0.6055444160680187,1.1155644671455855,0.25828922121132747,0
274,0.009516093267671494,0.6694479299214294,0.0058482671171370786,0.17278697958068026,0.0,4548.266798389778,9124.515737164686,0.6055444160680187,1.1155644671455855,0.2576520711155298,0
275,0.009510084877394994,0.6694479299214294,0.0058482671171370786,0.16976459368202768,1.225530600039568,4537.387102281353,9144.006496760474,0.6024989848811767,1.118000812095059,0.25886163550375196,0
276,0.00950626438727501,0.6667531184966555,0.005822985910076025,0.16976459368202768,0.0,4537.387102281353,9144.006496760474,0.6024989848811767,1.118000812095059,0.25822856810719935,0
277,0.009502438515487379,0.6667531184966555,0.005822985910076025,0.16976459368202768,0.0,4537.387102281353,9144.006496760474,0.6024989848811767,1.118000812095059,0.2575929136071521,0
278,0.009498089405933285,0.6667531184966555,0.005822985910076025,0.16976459368202768,0.0,4537.387102281353,9144.006496760474,0.6024989848811767,1.118000812095059,0.25695464437631776,0
279,0.009493731627854286,0.6667531184966555,0.005822985910076025,0.16765222637751515,0.8709134499687547,4529.683376156973,9157.776372820692,0.6003474417467676,1.1197220466025866,0.2576300397850286,0
280,0.00948772100505175,0.6648476399543063,0.00580509589716662,0.16765222637751515,0.0,4529.683376156973,9157.776372820692,0.6003474417467676,1.1197220466025866,0.25699316994965726,0
281,0.009481691602906699,0.6648476399543063,0.00580509589716662,0.16765222637751515,0.0,4529.683376156973,9157.776372820692,0.6003474417467676,1.1197220466025866,0.25635366924840813,0
282,0.009477537659620438,0.6648476399543063,0.00580509589716662,0.16540796432135602,0.938345457766803,4521.406171003378,9172.54248426363,0.5980402368338087,1.1215678105329536,0.25713369109406287,0
283,0.009473376251708819,0.6628027838545777,0.005785884172231246,0.16540796432135602,0.0,4521.406171003378,9172.54248426363,0.5980402368338087,1.1215678105329536,0.256496121076661,0
284,0.009469199507936834,0.6628027838545777,0.005785884172231246,0.16540796432135602,0.0,4521.406171003378,9172.54248426363,0.5980402368338087,1.1215678105329536,0.255855909294707,0
285,0.009462804701998454,0.6628027838545777,0.005785884172231246,0.16407087537751064,0.5658081526668778,4516.428512840108,9181.408000329286,0.59665499994855,1.1226760000411606,0.25607103121365893,0
286,0.00945638875145483,0.6615743023277345,0.005774335735202789,0.16407087537751064,0.0,4516.428512840108,9181.408000329286,0.59665499994855,1.1226760000411606,0.2554298677227601,0
287,0.009451308861832883,0.6615743023277345,0.005774335735202789,0.16238220569586867,0.7216537046089612,4510.091659457353,9192.67871123082,0.5948939513701852,1.1240848389038525,0.25588290506561223,0
288,0.009446215819710625,0.6600117125372662,0.005759639115351483,0.16238220569586867,0.0,4510.091659457353,9192.67871123082,0.5948939513701852,1.1240848389038525,0.25524200359583715,0
289,0.009441109451429203,0.6600117125372662,0.005759639115351483,0.16238220569586867,0.0,4510.091659457353,9192.67871123082,0.5948939513701852,1.1240848389038525,0.2545984195612206,0
290,0.009435989580025395,0.6600117125372662,0.005759639115351483,0.15825488441321245,1.7967739202316466,4494.360493052802,9220.58252945896,0.5905339797720385,1.12757281618237,0.2567040298923453,0
291,0.00943146185431575,0.6561390928395434,0.0057231794890854415,0.15825488441321245,0.0,4494.360493052802,9220.58252945896,0.5905339797720385,1.12757281618237,0.2560691393999109,0
292,0.009426924365831982,0.6561390928395434,0.0057231794890854415,0.15825488441321245,0.0,4494.360493052802,9220.58252945896,0.5905339797720385,1.12757281618237,0.25543162493443256,0
293,0.009422376979344359,0.6561390928395434,0.0057231794890854415,0.15825488441321245,0.0,4494.360493052802,9220.58252945896,0.5905339797720385,1.12757281618237,0.25479145815554655,0
294,0.009417819557021504,0.6561390928395434,0.0057231794890854415,0.15825488441321245,0.0,4494.360493052802,9220.58252945896,0.5905339797720385,1.12757281618237,0.2541486102256041,0
295,0.009412199304235648,0.6561390928395434,0.0057231794890854415,0.15825488441321245,0.0,4494.360493052802,9220.58252945896,0.5905339797720385,1.12757281618237,0.253503051797548,0
296,0.009406953759599334,0.6561390928395434,0.0057231794890854415,0.15481943897068964,1.5349794498789247,4480.993618443955,9244.207915025214,0.5868425132773109,1.1305259893781519,0.2552127711748256,0
297,0.009401944137085423,0.6528557818847233,0.005692225958369467,0.15481943897068964,0.0,4480.993618443955,9244.207915025214,0.5868425132773109,1.1305259893781519,0.2545739362600909,0
298,0.00939685316308863,0.6528557818847233,0.005692225958369467,0.15481943897068964,0.0,4480.993618443955,9244.207915025214,0.5868425132773109,1.1305259893781519,0.25393242905806584,0
299,0.00939174875122452,0.6528557818847233,0.005692225958369467,0.15481943897068964,0.0,4480.993618443955,9244.207915025214,0.5868425132773109,1.1305259893781519,0.25328822035481857,0
300,0.00938663072079567,0.6528557818847233,0.005692225958369467,0.15481943897068964,0.0,4480.993618443955,9244.207915025214,0.5868425132773109,1.1305259893781519,0.25264128041752015,0
301,0.009382181998403415,0.6528557818847233,0.005692225958369467,0.15241547222408294,1.0965853291403185,4471.486792616808,9260.96350376918,0.5842244525360664,1.1326204379711475,0.25367823085378255,0
302,0.009377723787366742,0.6505246897167769,0.005670225235933984,0.15241547222408294,0.0,4471.486792616808,9260.96350376918,0.5842244525360664,1.1326204379711475,0.25303456917409606,0
303,0.009372376578865133,0.6505246897167769,0.005670225235933984,0.15241547222408294,0.0,4471.486792616808,9260.96350376918,0.5842244525360664,1.1326204379711475,0.2523881781634815,0
304,0.009367014163104691,0.6505246897167769,0.005670225235933984,0.15241547222408294,0.0,4471.486792616808,9260.96350376918,0.5842244525360664,1.1326204379711475,0.25173902757386035,0
305,0.009363840238109763,0.6505246897167769,0.005670225235933984,0.14882553065079693,1.6719247531430077,4457.045730774251,9286.340344197335,0.5802593212191671,1.135792543024667,0.25367273315441097,0
306,0.009358458111850872,0.6469901971382658,0.005636827158838221,0.14882553065079693,0.0,4457.045730774251,9286.340344197335,0.5802593212191671,1.135792543024667,0.2530315266240096,0
307,0.009353060786840514,0.6469901971382658,0.005636827158838221,0.14882553065079693,0.0,4457.045730774251,9286.340344197335,0.5802593212191671,1.135792543024667,0.25238761151330313,0
308,0.009347648062023319,0.6469901971382658,0.005636827158838221,0.14882553065079693,0.0,4457.045730774251,9286.340344197335,0.5802593212191671,1.135792543024667,0.251740957918937,0
309,0.009342219732462551,0.6469901971382658,0.005636827158838221,0.14882553065079693,0.0,4457.045730774251,9286.340344197335,0.5802593212191671,1.135792543024667,0.2510915354011347,0
310,0.009336775589238816,0.6469901971382658,0.005636827158838221,0.14816101884290217,0.31464772876478614,4454.33967075344,9291.08552851661,0.5795178861692807,1.1363856910645762,0.2509241875299658,0
311,0.009333800885843676,0.6463287514467434,0.005630571593362192,0.14773786156598984,0.20118174651605486,4452.610995581378,9294.115162196642,0.5790445059067757,1.13676439527458,0.2505817551096282,0
312,0.009328931431511674,0.6459063530609999,0.005626575884799788,0.145949733055299,0.8565211146361293,4445.258580890255,9306.986304183629,0.5770333899713087,1.1383732880229536,0.25125312547045536,0
313,0.009324049880033599,0.6441110584534553,0.005609585149669602,0.145949733055299,0.0,4445.258580890255,9306.986304183629,0.5770333899713087,1.1383732880229536,0.2506036691877387,0
314,0.009319156064631674,0.6441110584534553,0.005609585149669602,0.145949733055299,0.0,4445.258580890255,9306.986304183629,0.5770333899713087,1.1383732880229536,0.24995140724860077,0
315,0.009314249815256716,0.6441110584534553,0.005609585149669602,0.14370092581431632,1.0931496184861638,4435.900614178476,9323.334365993749,0.5744790053134772,1.1404167957492186,0.2509923471132711,0
316,0.009309330958501763,0.6418289901168475,0.0055879685475273356,0.14370092581431632,0.0,4435.900614178476,9323.334365993749,0.5744790053134772,1.1404167957492186,0.25034341871363497,0
317,0.0093039191438245,0.6418289901168475,0.0055879685475273356,0.14370092581431632,0.0,4435.900614178476,9323.334365993749,0.5744790053134772,1.1404167957492186,0.2496916863045907,0
318,0.00929849156780148,0.6418289901168475,0.0055879685475273356,0.14370092581431632,0.0,4435.900614178476,9323.334365993749,0.5744790053134772,1.1404167957492186,0.24903711821611055,0
319,0.00929311257632715,0.6418289901168475,0.0055879685475273356,0.14018220165195971,1.7469097554067259,4421.001005549035,9349.284928796613,0.5704242298755299,1.1436606160995766,0.2511048987510619,0
320,0.00929000565046371,0.6382023099727369,0.005553570304145595,0.14018220165195971,0.0,4421.001005549035,9349.284928796613,0.5704242298755299,1.1436606160995766,0.2504590971810469,0
321,0.009284814964833273,0.6382023099727369,0.005553570304145595,0.14018220165195971,0.0,4421.001005549035,9349.284928796613,0.5704242298755299,1.1436606160995766,0.2498105198435266,0
322,0.009279610038685323,0.6382023099727369,0.005553570304145595,0.14018220165195971,0.0,4421.001005549035,9349.284928796613,0.5704242298755299,1.1436606160995766,0.24915913555383137,0
323,0.009274390677483991,0.6382023099727369,0.005553570304145595,0.14018220165195971,0.0,4421.001005549035,9349.284928796613,0.5704242298755299,1.1436606160995766,0.2485049125579765,0
324,0.009269156682848953,0.6382023099727369,0.005553570304145595,0.14018220165195971,0.0,4421.001005549035,9349.284928796613,0.5704242298755299,1.1436606160995766,0.2478478185182186,0
325,0.009263907852452844,0.6382023099727369,0.005553570304145595,0.13634613949398416,1.9586867629851956,4404.384771589772,9378.111530150814,0.5659200734139358,1.147263941268852,0.2502563660656486,0
326,0.009260520547316678,0.6341676425702502,0.005515235307880114,0.13634613949398416,0.0,4404.384771589772,9378.111530150814,0.5659200734139358,1.147263941268852,0.24960989696866334,0
327,0.009256879934710634,0.6341676425702502,0.005515235307880114,0.13634613949398416,0.0,4404.384771589772,9378.111530150814,0.5659200734139358,1.147263941268852,0.2489606368978827,0
328,0.009252164730960383,0.6341676425702502,0.005515235307880114,0.13634613949398416,0.0,4404.384771589772,9378.111530150814,0.5659200734139358,1.147263941268852,0.24830855435784038,0
329,0.009247438067461608,0.6341676425702502,0.005515235307880114,0.13634613949398416,0.0,4404.384771589772,9378.111530150814,0.5659200734139358,1.147263941268852,0.24765361727549867,0
330,0.009242699778927667,0.6341676425702502,0.005515235307880114,0.13634613949398416,0.0,4404.384771589772,9378.111530150814,0.5659200734139358,1.147263941268852,0.24699579298552976,0
331,0.009236579068331308,0.6341676425702502,0.005515235307880114,0.13502009308078236,0.6917586432610767,4398.546837250876,9388.210967812767,0.5643420362792557,1.1485263709765958,0.24741531742686904,0
332,0.00923295166399301,0.632752574260453,0.005501772928335378,0.13502009308078236,0.0,4398.546837250876,9388.210967812767,0.5643420362792557,1.1485263709765958,0.24675751094705137,0
333,0.00922931982604508,0.632752574260453,0.005501772928335378,0.13492301261537998,0.050962789803254,4398.117495410611,9388.953130866274,0.5642260733021454,1.1486191413582842,0.24617619542379346,0
334,0.009225683473881184,0.6326485559517743,0.00550078298094614,0.1315517041831687,1.7916429372098723,4383.03953730123,9414.966208489606,0.5601615299234997,1.1518707760612008,0.24832988173987272,0
335,0.009219838623204827,0.6289999684486103,0.005466027483082947,0.1315517041831687,0.0,4383.03953730123,9414.966208489606,0.5601615299234997,1.1518707760612008,0.2476789513471248,0
336,0.009213975014011281,0.6289999684486103,0.005466027483082947,0.1315517041831687,0.0,4383.03953730123,9414.966208489606,0.5601615299234997,1.1518707760612008,0.24702516925936557,0
337,0.009208092392060978,0.6289999684486103,0.005466027483082947,0.1315517041831687,0.0,4383.03953730123,9414.966208489606,0.5601615299234997,1.1518707760612008,0.24636850281856107,0
338,0.00920327059719577,0.6289999684486103,0.005466027483082947,0.1315517041831687,0.0,4383.03953730123,9414.966208489606,0.5601615299234997,1.1518707760612008,0.24570891875884862,0
339,0.009198436492399325,0.6289999684486103,0.005466027483082947,0.1315517041831687,0.0,4383.03953730123,9414.966208489606,0.5601615299234997,1.1518707760612008,0.24504638319081537,0
340,0.009193589898675813,0.6289999684486103,0.005466027483082947,0.12831267411035385,1.7685205510605426,4368.235260617217,9440.411072883258,0.5561857698619915,1.1550513841104073,0.24716860706623822,0
341,0.009187975918537266,0.6254259523210357,0.005431921118883517,0.12831267411035385,0.0,4368.235260617217,9440.411072883258,0.5561857698619915,1.1550513841104073,0.24651533040311477,0
342,0.009182344694064806,0.6254259523210357,0.005431921118883517,0.12831267411035385,0.0,4368.235260617217,9440.411072883258,0.5561857698619915,1.1550513841104073,0.2458591678881041,0
343,0.009176695988517601,0.6254259523210357,0.005431921118883517,0.12831267411035385,0.0,4368.235260617217,9440.411072883258,0.5561857698619915,1.1550513841104073,0.24520008619476336,0
344,0.009171029560378652,0.6254259523210357,0.005431921118883517,0.12831267411035385,0.0,4368.235260617217,9440.411072883258,0.5561857698619915,1.1550513841104073,0.24453805137114626,0
345,0.009165863535325992,0.6254259523210357,0.005431921118883517,0.12831267411035385,0.0,4368.235260617217,9440.411072883258,0.5561857698619915,1.1550513841104073,0.24387302882348505,0
346,0.009160682799373853,0.6254259523210357,0.005431921118883517,0.12483862331039082,1.9506371403423428,4351.993383968083,9468.217375386032,0.5518410350959331,1.158527171923254,0.24629021500197973,0
347,0.009157082862219328,0.6215143970707233,0.005394521727169187,0.12483862331039082,0.0,4351.993383968083,9468.217375386032,0.5518410350959331,1.158527171923254,0.24563611265976643,0
348,0.009153478659871336,0.6215143970707233,0.005394521727169187,0.12483862331039082,0.0,4351.993383968083,9468.217375386032,0.5518410350959331,1.158527171923254,0.24497910680820303,0
349,0.009149805551702849,0.6215143970707233,0.005394521727169187,0.12483862331039082,0.0,4351.993383968083,9468.217375386032,0.5518410350959331,1.158527171923254,0.24431916375346804,0
350,0.009143839755921618,0.6215143970707233,0.005394521727169187,0.12483862331039082,0.0,4351.993383968083,9468.217375386032,0.5518410350959331,1.158527171923254,0.24365624916623935,0
351,0.009137854142326986,0.6215143970707233,0.005394521727169187,0.12483862331039082,0.0,4351.993383968083,9468.217375386032,0.5518410350959331,1.158527171923254,0.24299032806503407,0
352,0.009131848437684893,0.6215143970707233,0.005394521727169187,0.12337805778945884,0.838513378067408,4345.048066449253,9480.072907875117,0.5499886081445137,1.1600091134843895,0.24364351648552976,0
353,0.009127447307196291,0.6198447901518154,0.0053785346235135445,0.12337805778945884,0.0,4345.048066449253,9480.072907875117,0.5499886081445137,1.1600091134843895,0.242978875354787,0
354,0.009123036563997263,0.6198447901518154,0.0053785346235135445,0.12337805778945884,0.0,4345.048066449253,9480.072907875117,0.5499886081445137,1.1600091134843895,0.2423112036008344,0
355,0.009118616059084301,0.6198447901518154,0.0053785346235135445,0.1210837451623318,1.338270781992257,4333.993252883125,9498.900114671816,0.5470468570825293,1.162362514333977,0.24375805239255008,0
356,0.009111917595933527,0.6171910530496845,0.005353094351191237,0.1210837451623318,0.0,4333.993252883125,9498.900114671816,0.5470468570825293,1.162362514333977,0.24309606646959925,0
357,0.009106533728621712,0.6171910530496845,0.005353094351191237,0.1210837451623318,0.0,4333.993252883125,9498.900114671816,0.5470468570825293,1.162362514333977,0.2424310755411235,0
358,0.009101133757323425,0.6171910530496845,0.005353094351191237,0.1210837451623318,0.0,4333.993252883125,9498.900114671816,0.5470468570825293,1.162362514333977,0.24176304394188214,0
359,0.00909571745169294,0.6171910530496845,0.005353094351191237,0.12040530886521225,0.40133778646739204,4330.6896260560125,9504.516160787285,0.5461693498769874,1.1630645200984107,0.24172499611639442,0
360,0.009090570640302338,0.61639890660686,0.005345493180759645,0.12040530886521225,0.0,4330.6896260560125,9504.516160787285,0.5461693498769874,1.1630645200984107,0.2410543603307836,0
361,0.00908653321350273,0.61639890660686,0.005345493180759645,0.11724256392915017,1.9006650213965026,4315.073105185945,9530.99961939199,0.5420313094700022,1.1663749524239988,0.2434024878114331,0
362,0.009079974446724232,0.6126599608251486,0.0053095698845485135,0.11724256392915017,0.0,4315.073105185945,9530.99961939199,0.5420313094700022,1.1663749524239988,0.2427425741912417,0
363,0.009073391676110053,0.6126599608251486,0.0053095698845485135,0.11724256392915017,0.0,4315.073105185945,9530.99961939199,0.5420313094700022,1.1663749524239988,0.24207967000221894,0
364,0.009068485530500726,0.6126599608251486,0.0053095698845485135,0.11724256392915017,0.0,4315.073105185945,9530.99961939199,0.5420313094700022,1.1663749524239988,0.24141373981039646,0
365,0.009063566424027416,0.6126599608251486,0.0053095698845485135,0.11724256392915017,0.0,4315.073105185945,9530.99961939199,0.5420313094700022,1.1663749524239988,0.2407447474993398,0
366,0.009058634163569054,0.6126599608251486,0.0053095698845485135,0.11724256392915017,0.0,4315.073105185945,9530.99961939199,0.5420313094700022,1.1663749524239988,0.24007265625187726,0
367,0.00905368855191872,0.6126599608251486,0.0053095698845485135,0.11521622857264652,1.2477347553788842,4304.875307904141,9548.236609339223,0.5393380297907471,1.1685295761674028,0.24137864356660244,0
368,0.009048644821573004,0.6102233692517823,0.005286118038416002,0.11521622857264652,0.0,4304.875307904141,9548.236609339223,0.5393380297907471,1.1685295761674028,0.24071151315509207,0
369,0.009043587023561856,0.6102233692517823,0.005286118038416002,0.11521622857264652,0.0,4304.875307904141,9548.236609339223,0.5393380297907471,1.1685295761674028,0.2400413006086756,0
370,0.00903851494753929,0.6102233692517823,0.005286118038416002,0.11521622857264652,0.0,4304.875307904141,9548.236609339223,0.5393380297907471,1.1685295761674028,0.23936796869340124,0
371,0.009034315414264882,0.6102233692517823,0.005286118038416002,0.11357674632520919,1.0271259430549313,4296.510320062641,9562.342014452879,0.5371340602417384,1.17029275180661,0.24032255263558538,0
372,0.00903010767732054,0.6082276424308796,0.005266884511265058,0.11357674632520919,0.0,4296.510320062641,9562.342014452879,0.5371340602417384,1.17029275180661,0.23965221042451676,0
373,0.009025891602901993,0.6082276424308796,0.005266884511265058,0.11357674632520919,0.0,4296.510320062641,9562.342014452879,0.5371340602417384,1.17029275180661,0.23897874257002433,0
374,0.009021667054312428,0.6082276424308796,0.005266884511265058,0.113229624791276,0.21969589496448302,4294.725855768211,9565.34713134012,0.536664510728107,1.1706683914175149,0.2386499216646831,0
375,0.009016915519777511,0.6078022470007256,0.005262781878155271,0.11187975344699705,0.8606932966815426,4287.741254598502,9577.096240220202,0.5348287124655944,1.1721370300275251,0.2393392670351638,0
376,0.009012151719082916,0.6061383627696505,0.005246724843900955,0.11187975344699705,0.0,4287.741254598502,9577.096240220202,0.5348287124655944,1.1721370300275251,0.23866610828922516,0
377,0.009006046557792207,0.6061383627696505,0.005246724843900955,0.11187975344699705,0.0,4287.741254598502,9577.096240220202,0.5348287124655944,1.1721370300275251,0.23798978455131717,0
378,0.008999920176684715,0.6061383627696505,0.005246724843900955,0.10987591413250804,1.2978428872191403,4277.237329535781,9594.725570834244,0.5320741295571502,1.1743406963542804,0.2393777379932827,0
379,0.008993772273356718,0.6036395887836637,0.005222580311758092,0.10987591413250804,0.0,4277.237329535781,9594.725570834244,0.5320741295571502,1.1743406963542804,0.23870689363218064,0
380,0.008989349805390352,0.6036395887836637,0.005222580311758092,0.10987591413250804,0.0,4277.237329535781,9594.725570834244,0.5320741295571502,1.1743406963542804,0.23803290654387743,0
381,0.008984917462743767,0.6036395887836637,0.005222580311758092,0.10987591413250804,0.0,4277.237329535781,9594.725570834244,0.5320741295571502,1.1743406963542804,0.23735573822729453,0
382,0.008980475086323013,0.6036395887836637,0.005222580311758092,0.10872157515795534,0.7596520384609611,4271.111006002279,9604.985661714894,0.5304709903570484,1.1756232077143618,0.2378835093321889,0
383,0.008974397569514665,0.6021841371325214,0.005208499757465652,0.10872157515795534,0.0,4271.111006002279,9604.985661714894,0.5304709903570484,1.1756232077143618,0.23720689398320877,0
384,0.008969199990391313,0.6021841371325214,0.005208499757465652,0.10872157515795534,0.0,4271.111006002279,9604.985661714894,0.5304709903570484,1.1756232077143618,0.23652706137807195,0
385,0.008963987089304242,0.6021841371325214,0.005208499757465652,0.10576286571013825,1.9846877890712298,4255.147890780921,9631.643625523713,0.5263056835119208,1.178955453190464,0.23902124017176551,0
386,0.008959073009606168,0.5983984334953281,0.0051718149356189,0.10576286571013825,0.0,4255.147890780921,9631.643625523713,0.5263056835119208,1.178955453190464,0.2383532528533434,0
387,0.008953859010172364,0.5983984334953281,0.0051718149356189,0.10576286571013825,0.0,4255.147890780921,9631.643625523713,0.5263056835119208,1.178955453190464,0.23768214489805103,0
388,0.008948629580423667,0.5983984334953281,0.0051718149356189,0.10576286571013825,0.0,4255.147890780921,9631.643625523713,0.5263056835119208,1.178955453190464,0.23700787818240587,0
389,0.008943384486138592,0.5983984334953281,0.0051718149356189,0.10576286571013825,0.0,4255.147890780921,9631.643625523713,0.5263056835119208,1.178955453190464,0.23633041382570655,0
390,0.008940303163929403,0.5983984334953281,0.0051718149356189,0.10576286571013825,0.0,4255.147890780921,9631.643625523713,0.5263056835119208,1.178955453190464,0.23564971216912095,0
391,0.008936096964433775,0.5983984334953281,0.0051718149356189,0.10449650162856401,0.8687779514416875,4248.1972673759265,9643.216502339284,0.5244974215094873,1.1804020627924106,0.23635077813803773,0
392,0.008931882326812664,0.5967531030859331,0.00515584325584813,0.10449650162856401,0.0,4248.1972673759265,9643.216502339284,0.5244974215094873,1.1804020627924106,0.23567163158445645,0
393,0.00892765910808261,0.5967531030859331,0.00515584325584813,0.10449650162856401,0.0,4248.1972673759265,9643.216502339284,0.5244974215094873,1.1804020627924106,0.2349892225366153,0
394,0.008921726201737513,0.5967531030859331,0.00515584325584813,0.10259895421176678,1.3225107719382603,4237.644788119234,9660.74654716436,0.5217583520055692,1.182593318395545,0.23641768275802902,0
395,0.008915772705798559,0.5942586715739241,0.005131596194902329,0.10259895421176678,0.0,4237.644788119234,9660.74654716436,0.5217583520055692,1.182593318395545,0.23574107416556828,0
396,0.008912349828950745,0.5942586715739241,0.005131596194902329,0.10259895421176678,0.0,4237.644788119234,9660.74654716436,0.5217583520055692,1.182593318395545,0.23506122837332447,0
397,0.008908923946226261,0.5942586715739241,0.005131596194902329,0.10259895421176678,0.0,4237.644788119234,9660.74654716436,0.5217583520055692,1.182593318395545,0.23437810487372104,0
398,0.008904499451939591,0.5942586715739241,0.005131596194902329,0.10163452037451823,0.6827324697618141,4232.2166542084915,9669.745132763044,0.5203523230057748,1.1837181415953804,0.2347804714054363,0
399,0.008900064887430887,0.5929772042781983,0.005119124053680611,0.10163452037451823,0.0,4232.2166542084915,9669.745132763044,0.5203523230057748,1.1837181415953804,0.234097144029708,0
400,0.008895620085774627,0.5929772042781983,0.005119124053680611,0.10130029778519141,0.23833700349916961,4230.325155666391,9672.877803170213,0.5198628432546549,1.1841097253962765,0.23378989905775382,0
401,0.008888547088978857,0.5925309256553667,0.005114778028673783,0.10019148100435682,0.7963044850849629,4224.011050049111,9683.323919995542,0.5182306375006969,1.185415489999443,0.23437336245557466,0
402,0.008883536280418203,0.5910421692574835,0.0051002704416402605,0.10019148100435682,0.0,4224.011050049111,9683.323919995542,0.5182306375006969,1.185415489999443,0.23368981523982169,0
403,0.008878511453673351,0.5910421692574835,0.0051002704416402605,0.10019148100435682,0.0,4224.011050049111,9683.323919995542,0.5182306375006969,1.185415489999443,0.23300293507633646,0
404,0.00887347239082985,0.5910421692574835,0.0051002704416402605,0.09765682833279363,1.8541740335617742,4209.347619992122,9707.516718750408,0.5144505126952492,1.1884395898438012,0.2352890000117406,0
405,0.008868418869150293,0.5875906594818228,0.005066578984080127,0.09765682833279363,0.0,4209.347619992122,9707.516718750408,0.5144505126952492,1.1884395898438012,0.23461300938884225,0
